Location,Site_Name,Latitude,Longitude,Solar_GW,Wind_GW,Battery_GWh,System_Capacity_Factor,LCOE_USD_per_MWh,Annual_Load_MWh,Energy_Served_MWh,Unmet_Load_MWh,Overproduction_MWh
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,2.00,0.00,7.00,0.0007,22841.56,8760000.00,6489.95,8753510.05,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,2.00,0.00,8.00,0.0008,21287.98,8760000.00,6964.29,8753035.71,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,2.00,0.00,9.00,0.0008,19932.54,8760000.00,7438.63,8752561.37,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,2.00,0.00,10.00,0.0009,18739.61,8760000.00,7912.97,8752087.03,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,2.00,0.00,11.00,0.0010,17681.58,8760000.00,8387.32,8751612.68,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,2.00,0.00,12.00,0.0010,16736.84,8760000.00,8861.66,8751138.34,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,2.00,0.00,13.00,0.0011,15888.10,8760000.00,9336.00,8750664.00,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,2.00,0.00,14.00,0.0011,15121.44,8760000.00,9810.34,8750189.66,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,2.00,0.00,15.00,0.0012,14425.49,8760000.00,10284.68,8749715.32,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,3.00,0.00,1.00,0.0006,42499.68,8760000.00,5228.68,8754771.32,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,3.00,0.00,2.00,0.0007,38967.48,8760000.00,5703.02,8754296.98,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,3.00,0.00,3.00,0.0007,35977.74,8760000.00,6177.36,8753822.64,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,3.00,0.00,4.00,0.0008,33414.40,8760000.00,6651.70,8753348.30,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,3.00,0.00,5.00,0.0008,31192.32,8760000.00,7126.04,8752873.96,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,3.00,0.00,6.00,0.0009,29247.55,8760000.00,7600.39,8752399.61,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,3.00,0.00,7.00,0.0009,27531.32,8760000.00,8074.73,8751925.27,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,3.00,0.00,8.00,0.0010,26005.53,8760000.00,8549.07,8751450.93,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,3.00,0.00,9.00,0.0010,24640.15,8760000.00,9023.41,8750976.59,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,3.00,0.00,10.00,0.0011,23411.16,8760000.00,9497.75,8750502.25,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,3.00,0.00,11.00,0.0011,22299.08,8760000.00,9972.09,8750027.91,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,3.00,0.00,12.00,0.0012,21287.97,8760000.00,10446.44,8749553.56,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,3.00,0.00,13.00,0.0012,20364.72,8760000.00,10920.78,8749079.22,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,3.00,0.00,14.00,0.0013,19518.34,8760000.00,11395.12,8748604.88,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,3.00,0.00,15.00,0.0014,18739.60,8760000.00,11869.46,8748130.54,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,4.00,0.00,1.00,0.0008,43485.19,8760000.00,6813.46,8753186.54,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,4.00,0.00,2.00,0.0008,40656.95,8760000.00,7287.80,8752712.20,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,4.00,0.00,3.00,0.0009,38174.37,8760000.00,7762.14,8752237.86,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,4.00,0.00,4.00,0.0009,35977.74,8760000.00,8236.48,8751763.52,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,4.00,0.00,5.00,0.0010,34020.34,8760000.00,8710.82,8751289.18,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,4.00,0.00,6.00,0.0010,32265.11,8760000.00,9185.16,8750814.84,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,4.00,0.00,7.00,0.0011,30682.23,8760000.00,9659.51,8750340.49,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,4.00,0.00,8.00,0.0012,29247.56,8760000.00,10133.85,8749866.15,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,4.00,0.00,9.00,0.0012,27941.20,8760000.00,10608.19,8749391.81,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,4.00,0.00,10.00,0.0013,26746.66,8760000.00,11082.53,8748917.47,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,4.00,0.00,11.00,0.0013,25650.18,8760000.00,11556.87,8748443.13,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,4.00,0.00,12.00,0.0014,24640.16,8760000.00,12031.21,8747968.79,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,4.00,0.00,13.00,0.0014,23706.74,8760000.00,12505.56,8747494.44,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,4.00,0.00,14.00,0.0015,22841.56,8760000.00,12979.90,8747020.10,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,4.00,0.00,15.00,0.0015,22037.39,8760000.00,13454.24,8746545.76,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,5.00,0.00,1.00,0.0010,44098.81,8760000.00,8398.23,8751601.77,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,5.00,0.00,2.00,0.0010,41742.88,8760000.00,8872.58,8751127.42,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,5.00,0.00,3.00,0.0011,39626.12,8760000.00,9346.92,8750653.08,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,5.00,0.00,4.00,0.0011,37713.83,8760000.00,9821.26,8750178.74,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,5.00,0.00,5.00,0.0012,35977.74,8760000.00,10295.60,8749704.40,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,5.00,0.00,6.00,0.0012,34394.58,8760000.00,10769.94,8749230.06,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,5.00,0.00,7.00,0.0013,32944.99,8760000.00,11244.28,8748755.72,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,5.00,0.00,8.00,0.0013,31612.72,8760000.00,11718.63,8748281.37,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,5.00,0.00,9.00,0.0014,30384.14,8760000.00,12192.97,8747807.03,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,5.00,0.00,10.00,0.0014,29247.57,8760000.00,12667.31,8747332.69,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,5.00,0.00,11.00,0.0015,28193.05,8760000.00,13141.65,8746858.35,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,5.00,0.00,12.00,0.0016,27212.00,8760000.00,13615.99,8746384.01,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,5.00,0.00,13.00,0.0016,26297.00,8760000.00,14090.33,8745909.67,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,5.00,0.00,14.00,0.0017,25441.58,8760000.00,14564.68,8745435.32,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,5.00,0.00,15.00,0.0017,24640.15,8760000.00,15039.02,8744960.98,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,6.00,0.00,1.00,0.0011,44517.56,8760000.00,9983.01,8750016.99,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,6.00,0.00,2.00,0.0012,42499.72,8760000.00,10457.35,8749542.65,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,6.00,0.00,3.00,0.0012,40656.95,8760000.00,10931.70,8749068.30,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,6.00,0.00,4.00,0.0013,38967.48,8760000.00,11406.04,8748593.96,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,6.00,0.00,5.00,0.0014,37412.93,8760000.00,11880.38,8748119.62,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,6.00,0.00,6.00,0.0014,35977.74,8760000.00,12354.72,8747645.28,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,6.00,0.00,7.00,0.0015,34648.68,8760000.00,12829.06,8747170.94,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,6.00,0.00,8.00,0.0015,33414.40,8760000.00,13303.40,8746696.60,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,6.00,0.00,9.00,0.0016,32265.08,8760000.00,13777.75,8746222.25,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,6.00,0.00,10.00,0.0016,31192.29,8760000.00,14252.09,8745747.91,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,6.00,0.00,11.00,0.0017,30188.61,8760000.00,14726.43,8745273.57,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,6.00,0.00,12.00,0.0017,29247.57,8760000.00,15200.77,8744799.23,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,6.00,0.00,13.00,0.0018,28363.49,8760000.00,15675.11,8744324.89,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,6.00,0.00,14.00,0.0018,27531.33,8760000.00,16149.45,8743850.55,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,6.00,0.00,15.00,0.0019,26746.65,8760000.00,16623.80,8743376.20,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,7.00,0.00,1.00,0.0013,44821.58,8760000.00,11567.79,8748432.21,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,7.00,0.00,2.00,0.0014,43057.31,8760000.00,12042.13,8747957.87,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,7.00,0.00,3.00,0.0014,41426.73,8760000.00,12516.48,8747483.52,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,7.00,0.00,4.00,0.0015,39915.26,8760000.00,12990.82,8747009.18,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,7.00,0.00,5.00,0.0015,38510.28,8760000.00,13465.16,8746534.84,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,7.00,0.00,6.00,0.0016,37200.92,8760000.00,13939.50,8746060.50,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,7.00,0.00,7.00,0.0016,35977.74,8760000.00,14413.84,8745586.16,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,7.00,0.00,8.00,0.0017,34832.50,8760000.00,14888.18,8745111.82,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,7.00,0.00,9.00,0.0018,33757.96,8760000.00,15362.53,8744637.47,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,7.00,0.00,10.00,0.0018,32747.81,8760000.00,15836.87,8744163.13,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,7.00,0.00,11.00,0.0019,31796.41,8760000.00,16311.21,8743688.79,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,7.00,0.00,12.00,0.0019,30898.78,8760000.00,16785.55,8743214.45,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,7.00,0.00,13.00,0.0020,30050.49,8760000.00,17259.89,8742740.11,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,7.00,0.00,14.00,0.0020,29247.58,8760000.00,17734.23,8742265.77,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,7.00,0.00,15.00,0.0021,28486.50,8760000.00,18208.57,8741791.43,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,8.00,0.00,1.00,0.0015,45052.34,8760000.00,13152.57,8746847.43,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,8.00,0.00,2.00,0.0016,43485.22,8760000.00,13626.91,8746373.09,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,8.00,0.00,3.00,0.0016,42023.53,8760000.00,14101.25,8745898.75,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,8.00,0.00,4.00,0.0017,40656.95,8760000.00,14575.60,8745424.40,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,8.00,0.00,5.00,0.0017,39376.54,8760000.00,15049.94,8744950.06,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,8.00,0.00,6.00,0.0018,38174.37,8760000.00,15524.28,8744475.72,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,8.00,0.00,7.00,0.0018,37043.49,8760000.00,15998.62,8744001.38,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,8.00,0.00,8.00,0.0019,35977.74,8760000.00,16472.96,8743527.04,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,8.00,0.00,9.00,0.0019,34971.65,8760000.00,16947.30,8743052.70,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,8.00,0.00,10.00,0.0020,34020.32,8760000.00,17421.65,8742578.35,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,8.00,0.00,11.00,0.0020,33119.44,8760000.00,17895.99,8742104.01,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,8.00,0.00,12.00,0.0021,32265.09,8760000.00,18370.33,8741629.67,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,8.00,0.00,13.00,0.0022,31453.75,8760000.00,18844.67,8741155.33,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,8.00,0.00,14.00,0.0022,30682.25,8760000.00,19319.01,8740680.99,0.00
Lat5.60_Lon-0.19,site_9_Accra_Ghana,5.6037,-0.1870,8.00,0.00,15.00,0.0023,29947.72,8760000.00,19793.35,8740206.65,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,1.00,0.00,1.00,0.0001,64616.21,8760000.00,1146.50,8758853.50,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,1.00,0.00,2.00,0.0002,45715.56,8760000.00,1620.84,8758379.16,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,1.00,0.00,3.00,0.0002,35372.80,8760000.00,2095.19,8757904.81,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,1.00,0.00,4.00,0.0003,28848.80,8760000.00,2569.53,8757430.47,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,1.00,0.00,5.00,0.0003,24358.13,8760000.00,3043.87,8756956.13,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,1.00,0.00,6.00,0.0004,21078.36,8760000.00,3518.21,8756481.79,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,1.00,0.00,7.00,0.0005,18577.90,8760000.00,3992.55,8756007.45,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,1.00,0.00,8.00,0.0005,16608.50,8760000.00,4466.89,8755533.11,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,1.00,0.00,9.00,0.0006,15017.17,8760000.00,4941.24,8755058.76,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,1.00,0.00,10.00,0.0006,13704.64,8760000.00,5415.58,8754584.42,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,1.00,0.00,11.00,0.0007,12603.52,8760000.00,5889.92,8754110.08,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,1.00,0.00,12.00,0.0007,11666.53,8760000.00,6364.26,8753635.74,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,1.00,0.00,13.00,0.0008,10859.52,8760000.00,6838.60,8753161.40,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,1.00,0.00,14.00,0.0008,10157.21,8760000.00,7312.94,8752687.06,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,1.00,0.00,15.00,0.0009,9540.44,8760000.00,7787.29,8752212.71,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,2.00,0.00,1.00,0.0002,81460.99,8760000.00,1818.66,8758181.34,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,2.00,0.00,2.00,0.0003,64616.21,8760000.00,2293.00,8757707.00,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,2.00,0.00,3.00,0.0003,53545.84,8760000.00,2767.35,8757232.65,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,2.00,0.00,4.00,0.0004,45715.42,8760000.00,3241.69,8756758.31,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,2.00,0.00,5.00,0.0004,39884.05,8760000.00,3716.03,8756283.97,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,2.00,0.00,6.00,0.0005,35372.88,8760000.00,4190.37,8755809.63,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,2.00,0.00,7.00,0.0005,31779.16,8760000.00,4664.71,8755335.29,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,2.00,0.00,8.00,0.0006,28848.85,8760000.00,5139.05,8754860.95,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,2.00,0.00,9.00,0.0006,26413.73,8760000.00,5613.40,8754386.60,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,2.00,0.00,10.00,0.0007,24358.13,8760000.00,6087.74,8753912.26,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,2.00,0.00,11.00,0.0007,22599.70,8760000.00,6562.08,8753437.92,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,2.00,0.00,12.00,0.0008,21078.36,8760000.00,7036.42,8752963.58,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,2.00,0.00,13.00,0.0009,19749.17,8760000.00,7510.76,8752489.24,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,2.00,0.00,14.00,0.0009,18577.90,8760000.00,7985.10,8752014.90,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,2.00,0.00,15.00,0.0010,17537.97,8760000.00,8459.45,8751540.55,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,3.00,0.00,1.00,0.0003,89214.48,8760000.00,2490.82,8757509.18,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,3.00,0.00,2.00,0.0003,74947.58,8760000.00,2965.17,8757034.83,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,3.00,0.00,3.00,0.0004,64616.02,8760000.00,3439.51,8756560.49,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,3.00,0.00,4.00,0.0004,56788.73,8760000.00,3913.85,8756086.15,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,3.00,0.00,5.00,0.0005,50653.62,8760000.00,4388.19,8755611.81,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,3.00,0.00,6.00,0.0006,45715.46,8760000.00,4862.53,8755137.47,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,3.00,0.00,7.00,0.0006,41655.12,8760000.00,5336.87,8754663.13,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,3.00,0.00,8.00,0.0007,38257.55,8760000.00,5811.22,8754188.78,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,3.00,0.00,9.00,0.0007,35372.85,8760000.00,6285.56,8753714.44,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,3.00,0.00,10.00,0.0008,32892.99,8760000.00,6759.90,8753240.10,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,3.00,0.00,11.00,0.0008,30738.33,8760000.00,7234.24,8752765.76,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,3.00,0.00,12.00,0.0009,28848.83,8760000.00,7708.58,8752291.42,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,3.00,0.00,13.00,0.0009,27178.40,8760000.00,8182.92,8751817.08,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,3.00,0.00,14.00,0.0010,25690.98,8760000.00,8657.27,8751342.73,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,3.00,0.00,15.00,0.0010,24358.13,8760000.00,9131.61,8750868.39,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,4.00,0.00,1.00,0.0004,93672.60,8760000.00,3162.98,8756837.02,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,4.00,0.00,2.00,0.0004,81460.77,8760000.00,3637.33,8756362.67,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,4.00,0.00,3.00,0.0005,72066.78,8760000.00,4111.67,8755888.33,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,4.00,0.00,4.00,0.0005,64616.07,8760000.00,4586.01,8755413.99,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,4.00,0.00,5.00,0.0006,58562.17,8760000.00,5060.35,8754939.65,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,4.00,0.00,6.00,0.0006,53545.94,8760000.00,5534.69,8754465.31,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,4.00,0.00,7.00,0.0007,49321.65,8760000.00,6009.03,8753990.97,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,4.00,0.00,8.00,0.0007,45715.42,8760000.00,6483.38,8753516.62,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,4.00,0.00,9.00,0.0008,42600.96,8760000.00,6957.72,8753042.28,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,4.00,0.00,10.00,0.0008,39884.05,8760000.00,7432.06,8752567.94,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,4.00,0.00,11.00,0.0009,37493.14,8760000.00,7906.40,8752093.60,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,4.00,0.00,12.00,0.0010,35372.88,8760000.00,8380.74,8751619.26,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,4.00,0.00,13.00,0.0010,33479.77,8760000.00,8855.08,8751144.92,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,4.00,0.00,14.00,0.0011,31779.13,8760000.00,9329.43,8750670.57,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,4.00,0.00,15.00,0.0011,30243.09,8760000.00,9803.77,8750196.23,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,5.00,0.00,1.00,0.0004,96567.78,8760000.00,3835.15,8756164.85,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,5.00,0.00,2.00,0.0005,85942.20,8760000.00,4309.49,8755690.51,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,5.00,0.00,3.00,0.0005,77423.77,8760000.00,4783.83,8755216.17,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,5.00,0.00,4.00,0.0006,70442.24,8760000.00,5258.17,8754741.83,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,5.00,0.00,5.00,0.0007,64616.10,8760000.00,5732.51,8754267.49,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,5.00,0.00,6.00,0.0007,59680.44,8760000.00,6206.85,8753793.15,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,5.00,0.00,7.00,0.0008,55445.53,8760000.00,6681.20,8753318.80,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,5.00,0.00,8.00,0.0008,51772.16,8760000.00,7155.54,8752844.46,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,5.00,0.00,9.00,0.0009,48555.53,8760000.00,7629.88,8752370.12,0.00
Lat61.22_Lon-149.90,site_10_Anchorage_USA,61.2181,-149.9003,5.00,0.00,10.00,0.0009,45715.45,8760000.00,8104.22,8751895.78,0.00
